Year,First Name,County,Sex,Count
2013,EDWARD,WESTCHESTER,M,11
2013,JOEL,WESTCHESTER,M,11
2013,JACE,WESTCHESTER,M,11
2013,ZISSY,ROCKLAND,F,6
2013,FRADEL,ROCKLAND,F,6
2013,ROIZA,ROCKLAND,F,6
2013,CHLOE,ROCKLAND,F,5
2013,CHARLOTTE,ROCKLAND,F,5
2013,AMELIA,ROCKLAND,F,5
2013,JULIA,ROCKLAND,F,5
2013,JAYDEN,BRONX,M,158
2013,JAMES,ULSTER,M,5
2013,RAFAEL,WESTCHESTER,M,12
2013,ETHAN,BRONX,M,150
2013,JACOB,BRONX,M,132
2013,MASON,BRONX,M,115
2013,LIAM,BRONX,M,110
2013,NOAH,BRONX,M,106
2013,AIDEN,BRONX,M,106
2013,MATTHEW,BRONX,M,101
2013,DYLAN,BRONX,M,99
2013,DANIEL,BRONX,M,95
2013,MICHAEL,BRONX,M,93
2013,DAVID,BRONX,M,87
2013,ELIJAH,BRONX,M,87
2013,ANGEL,BRONX,M,84
2013,ALEXANDER,BRONX,M,79
2013,JOSHUA,BRONX,M,78
2013,ANTHONY,BRONX,M,72
2013,CHRISTOPHER,BRONX,M,71
2013,CHRISTIAN,BRONX,M,71
2013,GABRIEL,BRONX,M,68
2013,JUSTIN,BRONX,M,67
2013,RYAN,BRONX,M,66
2013,JOSEPH,BRONX,M,65
2013,SEBASTIAN,BRONX,M,65
2013,JEREMY,BRONX,M,65
2013,JEREMIAH,BRONX,M,63
2013,ADRIAN,BRONX,M,59
2013,LUCAS,BRONX,M,56
2013,IAN,BRONX,M,53
2013,BRANDON,BRONX,M,51
2013,AARON,BRONX,M,49
2013,JONATHAN,BRONX,M,48
2013,KAYDEN,BRONX,M,47
2013,THOMAS,RICHMOND,M,24
2013,ANDREW,RICHMOND,M,24
2013,JAYDEN,RICHMOND,M,24
2013,JACOB,RICHMOND,M,24
2013,JANE,ALBANY,F,5
2013,MASON,ALBANY,M,22
2013,ETHAN,ALBANY,M,20
2013,JOSEPH,ALBANY,M,18
2013,JOSE,QUEENS,M,29
2013,NICOLAS,QUEENS,M,30
2013,LUIS,QUEENS,M,30
2013,ROBERT,QUEENS,M,30
2013,KEVIN,BRONX,M,46
2013,NICHOLAS,BRONX,M,45
2013,AYDEN,BRONX,M,45
2013,JOSE,BRONX,M,44
2013,CARLOS,QUEENS,M,31
2013,DEREK,QUEENS,M,31
2013,PATRICK,QUEENS,M,31
2013,LEO,QUEENS,M,31
2013,JOSEPH,ULSTER,M,5
2013,DEAN,WESTCHESTER,M,12
2013,MIGUEL,BRONX,M,42
2013,ISAAC,BRONX,M,40
2013,JOSIAH,BRONX,M,40
2013,LOGAN,BRONX,M,39
2013,VINCENT,QUEENS,M,31
2013,NICOLAS,WESTCHESTER,M,12
2013,JULIAN,BRONX,M,39
2013,EMMANUEL,QUEENS,M,32
2013,STEVEN,QUEENS,M,32
2013,JACK,QUEENS,M,32
2013,MATEO,QUEENS,M,33
2013,JAKE,QUEENS,M,33
2013,LUIS,BRONX,M,39
2013,COLE,ULSTER,M,6
2013,HUNTER,ULSTER,M,6
2013,ELIJAH,ULSTER,M,6
2013,SAMUEL,ULSTER,M,6
2013,TYLER,BRONX,M,37
2013,NATHAN,BRONX,M,37
2013,XAVIER,BRONX,M,36
2013,SAMUEL,BRONX,M,35
2013,ISAIAH,BRONX,M,34
2013,AMIR,BRONX,M,34
2013,EMMANUEL,BRONX,M,34
2013,OMAR,QUEENS,M,34
2013,MAX,QUEENS,M,34
2013,CHARLES,QUEENS,M,34
2013,MUHAMMAD,QUEENS,M,35
2013,ZACHARY,QUEENS,M,35
2013,JEREMIAH,QUEENS,M,36
2013,JOSIAH,QUEENS,M,38
2013,ELI,QUEENS,M,38
2013,OLIVER,QUEENS,M,38
2013,ALAN,QUEENS,M,39
2013,ISAIAH,QUEENS,M,40
2013,BENJAMIN,ULSTER,M,6
2013,NOAH,ULSTER,M,6
2013,LIAM,ULSTER,M,6
2013,AUSTIN,ULSTER,M,7
2013,ZACHARY,ULSTER,M,7
2013,EMILIO,WESTCHESTER,M,6
2013,IKER,WESTCHESTER,M,6
2013,DANNY,WESTCHESTER,M,6
2013,ARTHUR,WESTCHESTER,M,6
2013,JAMES,BRONX,M,33
2013,STEVEN,BRONX,M,33
2013,JADEN,BRONX,M,33
2013,EVAN,BRONX,M,32
2013,JASON,BRONX,M,32
2013,WILLIAM,BRONX,M,31
2013,ANDREW,BRONX,M,31
2013,BENJAMIN,BRONX,M,30
2013,JOEL,BRONX,M,30
2013,ZOE,WESTCHESTER,F,15
2013,AYDEN,QUEENS,M,41
2013,HENRY,QUEENS,M,41
2013,JOEL,QUEENS,M,42
2013,BRIAN,QUEENS,M,42
2013,XAVIER,QUEENS,M,42
2013,LUKE,QUEENS,M,42
2013,JADEN,QUEENS,M,44
2013,DANTE,WESTCHESTER,M,6
2013,LUKAS,WESTCHESTER,M,6
2013,CRISTIAN,WESTCHESTER,M,6
2013,ANNA,WESTCHESTER,F,15
2013,ALLISON,WESTCHESTER,F,15
2013,NATHANIEL,BRONX,M,29
2013,ELI,BRONX,M,28
2013,JORDAN,BRONX,M,27
2013,EDWARD,BRONX,M,27
2013,ELIAS,BRONX,M,27
2013,CARLOS,BRONX,M,27
2013,OMAR,BRONX,M,27
2013,ADAM,BRONX,M,25
2013,CHASE,BRONX,M,25
2013,JACE,BRONX,M,25
2013,MOHAMED,BRONX,M,25
2013,JOHN,BRONX,M,24
2013,AIDAN,BRONX,M,23
2013,TRISTAN,BRONX,M,23
2013,BRYAN,BRONX,M,23
2013,DEREK,BRONX,M,22
2013,KAIDEN,BRONX,M,22
2013,EVAN,QUEENS,M,44
2013,AIDAN,QUEENS,M,46
2013,ALAN,BRONX,M,22
2013,JADIEL,BRONX,M,22
2013,ALEJANDRO,BRONX,M,21
2013,EVA,WESTCHESTER,F,15
2013,BRYAN,QUEENS,M,47
2013,TYLER,QUEENS,M,48
2013,ERIC,QUEENS,M,49
2013,AUSTIN,QUEENS,M,49
2013,BRYSON,WESTCHESTER,M,6
2013,KATHERINE,WESTCHESTER,F,15
2013,BRANDON,ULSTER,M,7
2013,OWEN,ULSTER,M,7
2013,JACKSON,ULSTER,M,7
2013,BROOKE,WESTCHESTER,F,15
2013,JULIANA,WESTCHESTER,F,15
2013,MARIA,WESTCHESTER,F,15
2013,MAYA,ROCKLAND,F,5
2013,KAYLEE,ROCKLAND,F,5
2013,EVA,ROCKLAND,F,5
2013,DANIELLE,ROCKLAND,F,5
2013,NATHANIEL,QUEENS,M,50
2013,ALEX,QUEENS,M,51
2013,CALEB,QUEENS,M,55
2013,JORDAN,QUEENS,M,56
2013,ANGEL,QUEENS,M,57
2013,SAMUEL,QUEENS,M,58
2013,JULIAN,QUEENS,M,59
2013,ISAAC,QUEENS,M,59
2013,JEREMY,QUEENS,M,63
2013,IAN,QUEENS,M,64
2013,ADRIAN,QUEENS,M,65
2013,CHRISTIAN,ULSTER,M,7
2013,LUCAS,ULSTER,M,7
2013,MATTHEW,ULSTER,M,7
2013,ANDERSON,WESTCHESTER,M,6
2013,RYDER,WESTCHESTER,M,6
2013,IBRAHIM,BRONX,M,21
2013,PRINCE,BRONX,M,21
2013,CALEB,BRONX,M,20
2013,ERIC,BRONX,M,20
2013,VICTOR,BRONX,M,20
2013,KING,BRONX,M,20
2013,ROBERT,BRONX,M,19
2013,JUAN,BRONX,M,19
2013,JESUS,BRONX,M,19
2013,ALISON,ROCKLAND,F,5
2013,LIBBY,ROCKLAND,F,5
2013,YOCHEVED,ROCKLAND,F,5
2013,CARTER,BRONX,M,18
2013,AHUVA,ROCKLAND,F,5
2013,ROSA,ROCKLAND,F,5
2013,HUNTER,BRONX,M,18
2013,ALEXIS,BRONX,M,18
2013,BRIAN,BRONX,M,18
2013,LEONARDO,BRONX,M,18
2013,ELISHEVA,ROCKLAND,F,5
2013,NOEL,BRONX,M,18
2013,ELIJAH,QUEENS,M,65
2013,CHRISTIAN,QUEENS,M,66
2013,JOHN,QUEENS,M,68
2013,LOGAN,QUEENS,M,69
2013,NATHAN,QUEENS,M,77
2013,CAMERON,BRONX,M,17
2013,MAX,BRONX,M,17
2013,ETTY,ROCKLAND,F,5
2013,GITTEL,ROCKLAND,F,5
2013,ALEX,BRONX,M,17
2013,MUHAMMAD,BRONX,M,17
2013,CHAVY,ROCKLAND,F,5
2013,GAEL,BRONX,M,17
2013,MESSIAH,BRONX,M,17
2013,PEREL,ROCKLAND,F,5
2013,ZISSEL,ROCKLAND,F,5
2013,ISMAEL,BRONX,M,17
2013,ANDREW,QUEENS,M,78
2013,AUSTIN,BRONX,M,16
2013,BRANDON,QUEENS,M,79
2013,WILLIAM,QUEENS,M,79
2013,JAMES,QUEENS,M,79
2013,BENJAMIN,QUEENS,M,81
2013,JASON,QUEENS,M,82
2013,NICHOLAS,QUEENS,M,82
2013,GABRIEL,QUEENS,M,84
2013,MOSHE,ROCKLAND,M,56
2013,CHAIM,ROCKLAND,M,47
2013,ETHAN,ULSTER,M,7
2013,EVAN,ULSTER,M,8
2013,GAVIN,ULSTER,M,8
2013,DOMINIC,BRONX,M,16
2013,DAVID,ROCKLAND,M,44
2013,YISROEL,ROCKLAND,M,40
2013,YITZCHOK,ROCKLAND,M,36
2013,YOSEF,ROCKLAND,M,35
2013,EDWIN,BRONX,M,16
2013,MOHAMMED,BRONX,M,16
2013,DARIEL,BRONX,M,16
2013,JOSEPH,ROCKLAND,M,33
2013,YAKOV,ROCKLAND,M,25
2013,YEHUDA,ROCKLAND,M,24
2013,JONATHAN,QUEENS,M,93
2013,KEVIN,QUEENS,M,96
2013,MAMADOU,BRONX,M,16
2013,GAVIN,BRONX,M,15
2013,ZACHARY,BRONX,M,15
2013,SHIMON,ROCKLAND,M,23
2013,DYLAN,ROCKLAND,M,22
2013,SEBASTIAN,QUEENS,M,96
2013,JOSEPH,QUEENS,M,96
2013,CHRISTOPHER,QUEENS,M,97
2013,AARON,QUEENS,M,106
2013,ADAM,QUEENS,M,107
2013,MASON,QUEENS,M,111
2013,JUSTIN,QUEENS,M,120
2013,ANTHONY,QUEENS,M,120
2013,JOSHUA,QUEENS,M,121
2013,NOAH,QUEENS,M,123
2013,DAVID,QUEENS,M,136
2013,LIAM,QUEENS,M,136
2013,RYAN,QUEENS,M,140
2013,LUCAS,QUEENS,M,141
2013,DYLAN,QUEENS,M,143
2013,AIDEN,QUEENS,M,144
2013,ALEXANDER,QUEENS,M,151
2013,MICHAEL,QUEENS,M,155
2013,MATTHEW,QUEENS,M,161
2013,JACOB,QUEENS,M,186
2013,DANIEL,QUEENS,M,203
2013,JOHN,ULSTER,M,8
2013,ALEXANDER,ULSTER,M,8
2013,GIOVANNI,BRONX,M,15
2013,BRYCE,BRONX,M,15
2013,NICOLAS,BRONX,M,15
2013,IVAN,BRONX,M,15
2013,JAYDEN,ULSTER,M,8
2013,LOGAN,ULSTER,M,10
2013,ANTHONY,ULSTER,M,10
2013,DYLAN,ULSTER,M,11
2013,JACOB,ULSTER,M,11
2013,LUCY,WESTCHESTER,F,15
2013,MORDECHAI,ROCKLAND,M,22
2013,AXEL,BRONX,M,15
2013,DAMIAN,BRONX,M,15
2013,ABEL,BRONX,M,15
2013,THOMAS,BRONX,M,14
2013,VINCENT,BRONX,M,14
2013,JAKE,BRONX,M,14
2013,MAXWELL,BRONX,M,14
2013,ANDERSON,BRONX,M,14
2013,JARED,BRONX,M,14
2013,MOHAMMAD,BRONX,M,14
2013,HECTOR,BRONX,M,14
2013,CESAR,BRONX,M,14
2013,MOUSSA,BRONX,M,14
2013,AVERY,BRONX,M,13
2013,LANDON,BRONX,M,13
2013,KYLE,BRONX,M,13
2013,ANTONIO,BRONX,M,13
2013,EZRA,BRONX,M,13
2013,RANDY,BRONX,M,13
2013,JACK,BRONX,M,12
2013,HENRY,BRONX,M,12
2013,SHMUEL,ROCKLAND,M,20
2013,RILEY,BRONX,M,12
2013,ETHAN,QUEENS,M,216
2013,RYAN,ROCKLAND,M,19
2013,MENACHEM,ROCKLAND,M,19
2013,JAYDEN,QUEENS,M,219
2013,MANHA,QUEENS,F,10
2013,VICKY,QUEENS,F,10
2013,DANIEL,ROCKLAND,M,18
2013,CHRISTOPHER,ROCKLAND,M,18
2013,JOHN,ROCKLAND,M,18
2013,ABRAHAM,ROCKLAND,M,18
2013,MICHAEL,ROCKLAND,M,17
2013,WINNIE,QUEENS,F,10
2013,BLAKE,BRONX,M,12
2013,ZION,BRONX,M,12
2013,AHUVA,QUEENS,F,10
2013,ANDRE,BRONX,M,12
2013,MANUEL,BRONX,M,12
2013,EDGAR,BRONX,M,12
2013,SHARON,QUEENS,F,10
2013,IRENE,QUEENS,F,10
2013,ABDOULAYE,BRONX,M,12
2013,PETER,BRONX,M,11
2013,TIMOTHY,BRONX,M,11
2013,CATALINA,QUEENS,F,10
2013,CHRISTINE,QUEENS,F,10
2013,SHIRLEY,QUEENS,F,10
2013,JAZMIN,QUEENS,F,10
2013,SAMARA,QUEENS,F,10
2013,JOYCE,QUEENS,F,10
2013,MELINA,QUEENS,F,10
2013,HELEN,QUEENS,F,10
2013,KAREN,QUEENS,F,10
2013,NADIA,QUEENS,F,10
2013,JOY,QUEENS,F,10
2013,VALERIA,QUEENS,F,10
2013,BRIANA,QUEENS,F,10
2013,VIVIENNE,QUEENS,F,10
2013,LENA,QUEENS,F,10
2013,ELISE,QUEENS,F,10
2013,DESTINY,QUEENS,F,10
2013,DANIELLE,QUEENS,F,10
2013,KENDALL,QUEENS,F,10
2013,JENNA,QUEENS,F,10
2013,ADRIANNA,QUEENS,F,10
2013,PAIGE,QUEENS,F,10
2013,LUCY,QUEENS,F,10
2013,SYDNEY,QUEENS,F,10
2013,LINA,QUEENS,F,11
2013,BRITNEY,QUEENS,F,11
2013,MIKAELA,QUEENS,F,11
2013,ZAINAB,QUEENS,F,11
2013,ALIZA,QUEENS,F,11
2013,MICHAEL,ULSTER,M,13
2013,MASON,ULSTER,M,15
2013,GABRIELLA,ULSTER,F,5
2013,CHLOE,ULSTER,F,5
2013,MADISON,ULSTER,F,5
2013,OLIVIA,ULSTER,F,5
2013,MARCUS,BRONX,M,11
2013,OSCAR,BRONX,M,11
2013,JAYCE,BRONX,M,11
2013,RAFAEL,BRONX,M,11
2013,DIEGO,BRONX,M,11
2013,ERICK,BRONX,M,11
2013,FELIX,BRONX,M,11
2013,ISABELLA,ULSTER,F,5
2013,ARIA,ULSTER,F,6
2013,AUBREY,ULSTER,F,6
2013,GIANNA,ULSTER,F,6
2013,ELIZABETH,ULSTER,F,6
2013,SOFIA,ULSTER,F,6
2013,MACKENZIE,ULSTER,F,7
2013,AMARI,BRONX,M,11
2013,LEON,BRONX,M,11
2013,JORGE,BRONX,M,11
2013,CHRIS,BRONX,M,11
2013,ALBERT,BRONX,M,11
2013,JAYSON,BRONX,M,11
2013,RICARDO,BRONX,M,11
2013,EZEKIEL,BRONX,M,11
2013,PEDRO,BRONX,M,11
2013,DENZEL,BRONX,M,11
2013,JARIEL,BRONX,M,11
2013,WYATT,BRONX,M,10
2013,ABRAHAM,BRONX,M,10
2013,SEAN,BRONX,M,10
2013,MARK,BRONX,M,10
2013,BRADLEY,BRONX,M,10
2013,ASHTON,BRONX,M,10
2013,DEVIN,BRONX,M,10
2013,PRESTON,BRONX,M,10
2013,ISRAEL,BRONX,M,10
2013,MELANY,QUEENS,F,11
2013,CYNTHIA,QUEENS,F,11
2013,SKYLA,QUEENS,F,11
2013,NIA,QUEENS,F,11
2013,CAMILLE,QUEENS,F,11
2013,LAURA,QUEENS,F,11
2013,JACQUELINE,QUEENS,F,11
2013,KATIE,QUEENS,F,11
2013,LUCIA,QUEENS,F,11
2013,ALIYAH,QUEENS,F,11
2013,LUNA,QUEENS,F,11
2013,MARIAH,QUEENS,F,11
2013,ANASTASIA,QUEENS,F,11
2013,JORDYN,QUEENS,F,11
2013,EDEN,QUEENS,F,11
2013,JULIET,QUEENS,F,11
2013,MORGAN,QUEENS,F,11
2013,BROOKE,QUEENS,F,11
2013,MACKENZIE,QUEENS,F,11
2013,WENDY,QUEENS,F,12
2013,JENNY,QUEENS,F,12
2013,ABIGAIL,ULSTER,F,7
2013,EMILY,ULSTER,F,7
2013,ALAN,WESTCHESTER,M,12
2013,HUDSON,WESTCHESTER,M,12
2013,THEODORE,WESTCHESTER,M,12
2013,MAXIMUS,BRONX,M,10
2013,JESSE,BRONX,M,10
2013,CRISTIAN,BRONX,M,10
2013,JAIDEN,BRONX,M,10
2013,SHANE,BRONX,M,10
2013,JOSUE,BRONX,M,10
2013,JULIUS,BRONX,M,10
2013,SHAWN,BRONX,M,10
2013,NASIR,BRONX,M,10
2013,COLTON,WESTCHESTER,M,5
2013,NOLAN,WESTCHESTER,M,5
2013,RILEY,WESTCHESTER,F,14
2013,KAYLEE,WESTCHESTER,F,14
2013,NICOLE,WESTCHESTER,F,14
2013,MELANIE,WESTCHESTER,F,14
2013,SIENNA,WESTCHESTER,F,14
2013,ARMANI,BRONX,M,10
2013,JAEL,BRONX,M,10
2013,JULIO,BRONX,M,10
2013,ADRIEL,BRONX,M,10
2013,URIEL,BRONX,M,10
2013,MUSA,BRONX,M,10
2013,AMADOU,BRONX,M,10
2013,OLIVIA,BROOME,F,15
2013,SOPHIA,BROOME,F,14
2013,ISABELLA,BROOME,F,14
2013,EMMA,BROOME,F,14
2013,MADISON,BROOME,F,12
2013,GABRIELLA,BROOME,F,11
2013,ARIA,BROOME,F,9
2013,HANNAH,BROOME,F,8
2013,ZOEY,BROOME,F,8
2013,EMILY,BROOME,F,7
2013,ABIGAIL,BROOME,F,7
2013,AMELIA,BROOME,F,7
2013,HAILEY,BROOME,F,7
2013,YARETZI,QUEENS,F,12
2013,CHARLOTTE,BROOME,F,6
2013,GIANNA,BROOME,F,6
2013,LILY,ULSTER,F,8
2013,DANNA,QUEENS,F,12
2013,HANNA,QUEENS,F,12
2013,MIRANDA,QUEENS,F,12
2013,ANAYA,QUEENS,F,12
2013,SERENA,QUEENS,F,12
2013,MAGGIE,QUEENS,F,12
2013,AVA,ULSTER,F,9
2013,MIA,ULSTER,F,10
2013,EMMA,ULSTER,F,12
2013,JOSE,WESTCHESTER,M,12
2013,GIOVANNI,WESTCHESTER,M,12
2013,NATALIE,BROOME,F,6
2013,SCARLETT,BROOME,F,6
2013,ARON,ROCKLAND,M,17
2013,JOSIAH,WESTCHESTER,M,12
2013,LILLIAN,BROOME,F,6
2013,LIANA,QUEENS,F,12
2013,NEVAEH,BROOME,F,6
2013,BROOKLYN,BROOME,F,6
2013,BIANCA,QUEENS,F,12
2013,ELLA,BROOME,F,5
2013,ELIZABETH,BROOME,F,5
2013,ARYA,QUEENS,F,12
2013,GISELLE,QUEENS,F,12
2013,CHRISTINA,QUEENS,F,12
2013,AUSTIN,WESTCHESTER,M,12
2013,GIA,QUEENS,F,12
2013,SUMMER,QUEENS,F,12
2013,IVY,QUEENS,F,12
2013,EMILIA,QUEENS,F,12
2013,CLARA,QUEENS,F,12
2013,NINA,QUEENS,F,12
2013,KYLE,WESTCHESTER,M,13
2013,LAYLA,BROOME,F,5
2013,TZVI,ROCKLAND,M,17
2013,JACOB,ROCKLAND,M,15
2013,ALEXANDER,ROCKLAND,M,14
2013,ANTHONY,ROCKLAND,M,14
2013,SHLOMO,ROCKLAND,M,14
2013,JAYDEN,ROCKLAND,M,13
2013,MASON,ROCKLAND,M,13
2013,NOAH,ROCKLAND,M,13
2013,ELLIE,QUEENS,F,12
2013,JULIANNA,QUEENS,F,12
2013,CAROLINE,QUEENS,F,12
2013,NORA,QUEENS,F,12
2013,BRYANNA,QUEENS,F,13
2013,CELINE,QUEENS,F,13
2013,SOPHIA,ULSTER,F,12
2013,MATTHEW,ROCKLAND,M,13
2013,JOSHUA,ROCKLAND,M,13
2013,AVRAHAM,ROCKLAND,M,13
2013,NICHOLAS,ROCKLAND,M,12
2013,JUSTIN,ROCKLAND,M,12
2013,ADRIAN,ROCKLAND,M,12
2013,LUCAS,ROCKLAND,M,11
2013,HARPER,BROOME,F,5
2013,HENRY,TOMPKINS,M,5
2013,BENJAMIN,TOMPKINS,M,6
2013,CHRISTOPHER,TOMPKINS,M,6
2013,KATHERINE,BROOME,F,5
2013,CLAIRE,BROOME,F,5
2013,ALICE,BROOME,F,5
2013,MADELYN,BROOME,F,5
2013,AMINA,QUEENS,F,13
2013,MEGAN,QUEENS,F,13
2013,KATELYN,QUEENS,F,13
2013,KEIRA,QUEENS,F,13
2013,RUBY,QUEENS,F,13
2013,MASON,TOMPKINS,M,6
2013,ELI,TOMPKINS,M,7
2013,WILLIAM,TOMPKINS,M,8
2013,NOAH,TOMPKINS,M,10
2013,MCKENNA,BROOME,F,5
2013,NOAH,BROOME,M,17
2013,LIAM,BROOME,M,15
2013,JACKSON,BROOME,M,13
2013,ELEANOR,QUEENS,F,13
2013,GAVIN,BROOME,M,13
2013,AUTUMN,QUEENS,F,13
2013,MYA,QUEENS,F,13
2013,ALEENA,QUEENS,F,14
2013,KARINA,QUEENS,F,14
2013,ATHENA,QUEENS,F,14
2013,JOANNA,QUEENS,F,14
2013,ANA,QUEENS,F,14
2013,ALEXIA,QUEENS,F,14
2013,ARIELLE,QUEENS,F,14
2013,FATIMA,QUEENS,F,14
2013,LILIANA,QUEENS,F,14
2013,MIRIAM,QUEENS,F,14
2013,AUBREY,QUEENS,F,14
2013,PEYTON,QUEENS,F,14
2013,ANGIE,QUEENS,F,15
2013,ALICIA,QUEENS,F,15
2013,IRIS,QUEENS,F,15
2013,LESLIE,QUEENS,F,15
2013,TALIA,QUEENS,F,15
2013,JULIETTE,QUEENS,F,15
2013,ALANA,QUEENS,F,15
2013,MADELYN,QUEENS,F,15
2013,BRIELLE,QUEENS,F,15
2013,STELLA,QUEENS,F,15
2013,SKYLAR,QUEENS,F,15
2013,LILLIAN,QUEENS,F,15
2013,CINDY,QUEENS,F,16
2013,BRITTANY,QUEENS,F,16
2013,JADA,QUEENS,F,16
2013,DELILAH,QUEENS,F,16
2013,NYLA,QUEENS,F,16
2013,MELODY,QUEENS,F,16
2013,ERIN,QUEENS,F,16
2013,EMMA,TOMPKINS,F,5
2013,CHARLOTTE,TOMPKINS,F,6
2013,HUNTER,TIOGA,M,5
2013,CARTER,TIOGA,M,5
2013,MASON,TIOGA,M,10
2013,AUBREY,TIOGA,F,5
2013,EMMA,TIOGA,F,6
2013,ELIAS,SULLIVAN,M,5
2013,GABRIEL,SULLIVAN,M,5
2013,LOGAN,SULLIVAN,M,5
2013,DYLAN,SULLIVAN,M,5
2013,ALEXANDER,SULLIVAN,M,5
2013,JACOB,SULLIVAN,M,5
2013,AIDEN,SULLIVAN,M,6
2013,LIAM,SULLIVAN,M,6
2013,MASON,SULLIVAN,M,7
2013,AMELIA,SULLIVAN,F,5
2013,MADISON,SULLIVAN,F,5
2013,OLIVIA,SULLIVAN,F,5
2013,MIA,SULLIVAN,F,6
2013,ISABELLA,SULLIVAN,F,6
2013,CRISTOFER,SUFFOLK,M,5
2013,BRANDEN,SUFFOLK,M,5
2013,DENIS,SUFFOLK,M,5
2013,GINO,SUFFOLK,M,5
2013,JUNIOR,SUFFOLK,M,5
2013,MAXWELL,WESTCHESTER,M,13
2013,JAXON,WESTCHESTER,M,13
2013,ELI,WESTCHESTER,M,13
2013,LOUIS,WESTCHESTER,M,6
2013,JEFFREY,WESTCHESTER,M,6
2013,MASON,BROOME,M,12
2013,ANTHONY,BROOME,M,11
2013,NICHOLAS,BROOME,M,11
2013,CARTER,BROOME,M,11
2013,HUNTER,BROOME,M,11
2013,ETHAN,BROOME,M,10
2013,JACK,ROCKLAND,M,11
2013,GABRIEL,ROCKLAND,M,11
2013,ELIJAH,BROOME,M,10
2013,JONATHAN,ROCKLAND,M,11
2013,NATHAN,BROOME,M,10
2013,JACOB,BROOME,M,9
2013,SEBASTIAN,ROCKLAND,M,11
2013,LUKE,ROCKLAND,M,11
2013,MEIR,ROCKLAND,M,11
2013,DOVID,ROCKLAND,M,11
2013,ALEXANDER,BROOME,M,9
2013,AIDEN,BROOME,M,9
2013,LOGAN,BROOME,M,9
2013,JOHN,BROOME,M,9
2013,LEVI,BROOME,M,9
2013,PARKER,BROOME,M,9
2013,JAYDEN,BROOME,M,8
2013,JOSEPH,BROOME,M,8
2013,TAYLOR,WESTCHESTER,F,13
2013,ALYSSA,WESTCHESTER,F,13
2013,USHER,ROCKLAND,M,11
2013,AVROHOM,ROCKLAND,M,11
2013,ETHAN,ROCKLAND,M,10
2013,JOCELYN,QUEENS,F,16
2013,MAKAYLA,QUEENS,F,16
2013,MADELINE,QUEENS,F,16
2013,SERENITY,QUEENS,F,16
2013,VIOLET,QUEENS,F,16
2013,CRYSTAL,QUEENS,F,17
2013,TIFFANY,QUEENS,F,17
2013,LIA,QUEENS,F,17
2013,JESSICA,QUEENS,F,17
2013,ANNABELLE,QUEENS,F,17
2013,CLAIRE,QUEENS,F,17
2013,MARYAM,QUEENS,F,18
2013,ZARA,QUEENS,F,18
2013,DIANA,QUEENS,F,18
2013,AMANDA,QUEENS,F,18
2013,GABRIELLE,QUEENS,F,18
2013,LAILA,QUEENS,F,18
2013,ALEXIS,QUEENS,F,18
2013,AISHA,QUEENS,F,19
2013,MARIAM,QUEENS,F,19
2013,ISABEL,QUEENS,F,19
2013,RILEY,QUEENS,F,19
2013,KATE,QUEENS,F,20
2013,ARIELLA,QUEENS,F,20
2013,EMELY,QUEENS,F,20
2013,JENNIFER,QUEENS,F,20
2013,ELENA,QUEENS,F,20
2013,ISABELLE,QUEENS,F,20
2013,FIONA,QUEENS,F,20
2013,JULIANA,QUEENS,F,20
2013,SABRINA,QUEENS,F,21
2013,LEILA,QUEENS,F,21
2013,REBECCA,QUEENS,F,21
2013,CATHERINE,QUEENS,F,21
2013,LAUREN,QUEENS,F,21
2013,MELISSA,QUEENS,F,22
2013,CHELSEA,QUEENS,F,22
2013,AMBER,QUEENS,F,22
2013,DANIELLA,QUEENS,F,22
2013,LORENZO,WESTCHESTER,M,6
2013,ASHER,WESTCHESTER,M,6
2013,IVAN,WESTCHESTER,M,6
2013,JONAH,WESTCHESTER,M,6
2013,KAIDEN,WESTCHESTER,M,6
2013,RICHARD,WESTCHESTER,M,6
2013,LEVI,WESTCHESTER,M,6
2013,AIDEN,ROCKLAND,M,10
2013,WILLIAM,ROCKLAND,M,10
2013,ANDREW,ROCKLAND,M,10
2013,LUCAS,BROOME,M,8
2013,OWEN,BROOME,M,8
2013,EVAN,BROOME,M,8
2013,ROBERT,BROOME,M,8
2013,JAXON,BROOME,M,8
2013,MICHAEL,BROOME,M,7
2013,WILLIAM,BROOME,M,7
2013,SAMUEL,BROOME,M,7
2013,CHRISTIAN,BROOME,M,7
2013,CHARLES,BROOME,M,7
2013,BRAYDEN,BROOME,M,7
2013,XAVIER,BROOME,M,7
2013,LANDON,BROOME,M,7
2013,WYATT,BROOME,M,7
2013,DANIEL,BROOME,M,6
2013,RYAN,BROOME,M,6
2013,JAMES,BROOME,M,6
2013,CHRISTOPHER,BROOME,M,6
2013,JOSHUA,BROOME,M,6
2013,TYLER,BROOME,M,6
2013,JULIAN,BROOME,M,6
2013,CAMERON,BROOME,M,6
2013,BLAKE,BROOME,M,6
2013,NATHANIEL,BROOME,M,6
2013,AYDEN,BROOME,M,6
2013,COLTON,BROOME,M,6
2013,CARSON,BROOME,M,6
2013,GABRIEL,BROOME,M,5
2013,HENRY,BROOME,M,5
2013,JEREMIAH,BROOME,M,5
2013,DOMINIC,BROOME,M,5
2013,GRAYSON,BROOME,M,5
2013,EMMA,CATTARAUGUS,F,12
2013,ANNA,CATTARAUGUS,F,9
